,First_pokemon,Second_pokemon,Winner
2030,141,212,141
2031,435,114,435
2032,721,662,662
2033,39,137,137
2034,170,334,334
2035,426,459,426
2036,47,89,89
2037,259,115,115
2038,554,151,151
2039,336,617,617
2040,161,370,370
2041,428,382,428
2042,213,641,641
2044,692,267,267
2046,18,152,18
2047,416,121,121
2048,97,141,141
2049,720,657,657
2050,47,497,47
2051,401,46,46
2053,421,600,421
2054,425,633,425
2055,609,719,609
2056,482,167,482
2057,144,703,144
2059,283,520,520
2060,34,427,427
2061,667,23,667
2063,35,422,35
2064,135,339,135
2065,273,291,291
2069,315,107,107
2070,476,682,476
2071,655,577,655
2072,233,141,141
2073,419,263,419
2074,218,666,666
2075,159,242,159
2076,711,709,711
2077,19,4,19
2079,468,360,468
2080,653,709,653
2081,535,501,535
2083,383,598,598
2084,54,468,468
2085,628,591,628
2087,602,207,207
2088,411,391,391
2089,482,399,482
2092,171,616,171
2094,275,419,419
2095,20,597,20
2096,596,455,596
2098,271,566,566
2099,211,707,211
2100,194,517,517
2101,178,283,178
2102,562,560,560
2104,533,564,533
2105,621,179,621
2106,580,671,671
2107,179,625,625
2108,342,47,342
2109,552,269,552
2110,718,463,718
2111,357,180,357
2112,436,618,618
2113,204,557,557
2115,632,294,632
2116,563,467,467
2117,444,678,678
2118,708,314,314
2119,338,57,57
2120,375,37,37
2122,445,79,445
2124,305,322,305
2125,178,125,125
2126,123,519,123
2127,676,484,676
2129,493,598,493
2132,523,428,523
2133,490,643,490
2134,235,563,563
2135,461,482,461
2136,715,235,715
2137,84,332,84
2138,461,266,461
2139,234,52,52
2141,547,41,547
2143,176,215,215
2144,566,185,566
2145,95,109,95
2146,74,700,700
2147,520,507,520
2150,524,261,261
2151,298,170,170
2154,376,317,376
2155,262,314,314
2156,246,228,228
2158,265,96,96
2159,159,433,159
2160,93,365,93
2162,20,239,20
2163,669,487,487
2164,214,471,214
2165,25,680,680
2166,294,75,294
2167,334,162,162
2168,540,23,23
2169,207,531,207
2170,493,316,493
2171,14,712,14
2173,610,694,694
2175,61,337,61
2176,46,175,46
2178,526,398,398
2179,104,151,151
2180,185,237,237
2181,42,673,42
2182,318,224,318
2183,325,402,402
2184,459,52,52
2185,195,292,292
2186,577,221,221
2187,265,136,136
2188,635,136,635
2189,554,141,141
2190,220,190,190
2191,481,100,100
2192,107,422,107
2194,195,368,368
2195,229,252,229
2197,178,424,424
2198,607,135,135
2199,417,543,417
2200,301,491,491
2201,231,177,177
2203,346,623,623
2205,549,349,549
2206,448,110,448
2207,46,486,486
2208,501,491,491
2209,717,25,717
2210,505,630,630
2211,128,684,128
2212,165,309,309
2213,238,242,238
2214,363,647,647
2215,531,437,531
2216,497,345,497
2217,483,673,483
2218,480,4,480
2220,104,242,242
2221,668,53,53
2222,31,617,617
2223,213,521,521
2224,670,483,483
2225,221,449,221
2226,254,135,135
2228,461,565,461
2229,639,650,639
2230,629,124,124
2231,233,498,233
2233,80,362,362
2234,494,131,494
2235,560,48,560
2236,58,367,58
2237,15,542,542
2238,281,542,542
2239,140,624,624
2240,311,179,311
2241,413,603,603
2242,410,695,695
2243,488,718,718
2245,304,226,226
2247,639,419,419
2248,189,516,189
2249,637,642,642
2250,324,516,516
2251,224,181,181
2252,169,106,169
2254,607,358,358
2255,145,709,145
2258,134,181,134
2259,611,617,617
2260,53,647,53
2262,391,166,166
2263,101,233,101
2264,578,299,299
2265,386,477,386
2266,399,509,509
2267,671,586,586
2268,493,192,493
2270,354,226,226
2271,677,341,677
2272,504,549,549
2273,402,507,402
2274,522,77,77
2275,196,67,196
2276,646,485,646
2277,205,719,719
2278,64,575,64
2279,488,105,488
2280,53,489,53
2281,648,192,648
2282,219,692,692
2283,289,147,289
2284,657,10,657
2285,404,57,57
2286,385,665,385
2287,601,518,601
2289,539,96,539
2290,429,278,429
2291,362,716,716
2293,465,436,465
2295,162,238,162
2296,196,154,196
2297,218,721,721
2298,502,124,124
2301,124,577,124
2302,340,709,340
2303,244,332,244
2304,13,512,512
2305,576,525,576
2306,681,187,681
2307,482,237,482
2308,591,124,124
2309,607,91,91
2310,157,198,157
2311,345,381,381
2312,183,343,343
2313,453,544,453
2316,72,196,196
2318,579,264,264
2319,279,576,576
2320,443,493,493
2321,632,485,632
2323,228,714,228
2324,675,365,365
2325,505,155,505
2327,714,128,128
2328,285,579,285
2329,236,78,78
2332,216,696,696
2333,673,149,149
2334,698,2,2
2337,287,450,450
2338,272,345,272
2341,61,479,479
2343,546,668,668
2344,532,205,205
2345,426,648,648
2346,715,337,715
2348,309,703,309
2349,104,259,259
2350,105,478,478
2351,208,57,57
2352,666,224,666
2353,664,393,393
2354,362,666,666
2355,80,306,306
2356,524,635,635
2357,255,500,500
2358,584,459,584
2359,565,503,503
2361,665,400,400
2362,425,588,425
2363,580,115,115
2364,45,221,221
2365,171,33,171
2366,363,538,538
2367,644,95,95
2368,514,1,514
2370,75,306,306
2371,308,403,308
2372,522,681,681
2373,515,617,617
2374,207,195,207
2376,472,18,18
2377,126,18,18
2378,446,627,446
2379,250,702,702
2380,695,169,169
2381,198,258,198
2382,224,555,555
2383,513,92,92
2384,515,155,155
2385,275,539,539
2386,391,47,391
2387,129,494,494
2389,231,282,282
2391,399,95,95
2392,111,542,542
2393,141,24,24
2394,447,373,373
2395,482,463,482
2396,689,713,689
2397,229,487,229
2398,109,281,281
2399,412,604,604
2400,414,649,649
2401,696,442,696
2403,88,290,290
2404,16,403,16
2405,499,5,5
2406,64,686,686
2407,373,190,373
2409,43,486,486
2410,67,53,53
2411,524,709,709
2412,46,550,550
2413,482,347,482
2414,357,219,357
2415,116,246,116
2416,10,160,160
2418,646,196,196
2419,433,542,542
2420,58,436,58
2421,677,359,359
2422,683,492,492
2423,632,255,632
2424,404,618,618
2425,173,483,483
2426,642,29,642
2427,668,153,668
2428,411,437,437
2430,165,601,601
2431,572,292,292
2433,388,424,424
2434,434,422,434
2435,135,145,135
2436,314,475,314
2437,425,311,311
2438,171,167,171
2439,478,17,478
2440,586,259,586
2442,469,464,464
2443,467,326,467
2444,661,98,661
2445,18,19,18
2446,80,249,249
2447,712,184,184
2448,178,241,241
2449,707,19,707
2450,88,51,51
2451,629,361,629
2452,44,433,433
2454,187,536,187
2455,336,541,336
2457,125,292,292
2458,509,619,509
2459,498,239,239
2460,233,83,83
2461,572,595,572
2462,6,221,6
2463,204,57,57
2464,634,230,230
2465,89,73,73
2466,347,677,347
2467,313,283,313
2468,367,198,198
2469,64,484,64
2470,183,442,183
2471,88,135,135
2473,346,193,193
2474,522,504,522
2476,112,436,112
2477,676,389,676
2478,527,491,491
2479,536,600,536
2481,651,224,651
2482,684,226,226
2483,385,630,385
2484,380,692,380
2485,519,142,142
2486,463,171,171
2487,91,26,26
2489,660,385,385
2490,109,209,109
2491,392,53,53
2492,369,308,308
2493,506,365,365
2494,212,720,720
2497,122,170,122
2498,78,180,78
2499,222,141,141
2501,238,90,238
2502,517,709,709
2503,23,423,23
2505,209,423,423
2506,49,239,239
2507,134,606,134
2508,293,317,317
2509,424,599,424
2510,487,208,487
2511,614,603,614
2512,348,251,251
2513,94,177,94
2514,694,415,415
2515,278,211,211
2516,707,340,707
2517,54,14,54
2518,94,444,94
2519,630,350,350
2521,24,222,24
2522,251,703,251
2523,17,638,638
2524,76,522,522
2525,5,208,5
2527,126,283,126
2528,7,568,568
2529,684,514,514
2530,415,574,415
2531,175,225,225
2532,557,592,557
2533,73,271,73
2534,32,436,436
2535,262,284,262
2538,411,293,411
2539,374,433,433
2540,257,10,257
2541,178,317,178
2543,100,207,207
2544,404,101,101
2545,703,109,703
2546,320,527,527
2549,634,25,25
2551,11,703,703
2552,285,371,371
2553,494,390,494
2554,249,332,249
2555,363,489,489
2556,480,376,480
2557,506,41,41
2559,77,543,77
2560,513,515,515
2561,20,239,20
2562,210,381,210
2563,489,553,553
2564,73,537,73
2565,449,634,634
2568,252,199,252
2569,47,530,530
2570,120,193,193
2571,256,302,302
2572,395,329,329
2573,717,375,717
2574,273,199,199
2576,670,340,340
2577,365,287,365
2578,49,411,411
2579,17,554,17
2580,192,626,626
2581,616,524,616
2582,332,463,332
2583,553,26,26
2584,380,499,380
2585,637,383,637
2586,103,523,523
2587,244,717,244
2588,213,89,89
2589,484,219,484
2592,289,379,289
2593,528,37,528
2594,561,93,561
2595,346,663,663
2596,240,64,64
2597,630,400,630
2598,129,21,129
2599,61,153,61
2602,345,417,417
2603,96,404,404
2604,377,687,687
2605,12,630,630
2606,582,169,169
2607,564,601,601
2608,505,704,505
2609,459,272,272
2610,327,487,487
2611,350,567,567
2612,417,188,417
2614,159,628,628
2615,341,137,137
2616,381,387,381
2617,529,436,529
2620,149,391,391
2624,530,153,530
2625,277,33,277
2626,275,581,581
2627,111,612,612
2628,319,373,373
2629,160,211,211
2630,585,689,585
2631,466,117,466
2632,608,207,207
2633,164,50,50
2634,88,531,531
2635,565,601,565
2636,508,87,508
2637,31,636,31
2638,97,372,97
2642,377,561,561
2644,422,4,4
2645,303,227,227
2646,257,242,257
2647,660,161,660
2648,68,95,68
2649,218,88,88
2650,506,6,6
2651,83,108,83
2652,188,254,254
2653,423,15,15
2654,32,351,351
2655,368,318,318
2656,566,599,566
2657,253,365,253
2658,201,26,26
2659,311,426,311
2660,454,261,454
2662,633,142,142
2663,657,498,657
2664,562,170,170
2665,20,85,85
2666,710,682,710
2667,582,353,353
2668,284,540,284
2669,446,691,446
2670,287,452,452
2671,380,373,380
2672,273,194,273
2673,665,395,395
2676,243,52,243
2677,339,384,384
2678,67,359,359
2680,56,117,117
2681,239,91,239
2682,51,564,564
2683,182,44,182
2684,520,416,520
2686,604,83,83
2687,103,668,668
2688,353,445,445
2689,682,528,528
2690,81,101,101
2691,309,417,417
2692,706,657,657
2693,414,566,566
2695,186,301,301
2696,149,18,18
2697,137,123,123
2698,319,231,319
2699,697,33,697
2700,469,669,469
2701,322,197,197
2702,273,235,235
2704,404,110,110
2705,422,320,320
2706,533,572,533
2707,405,2,405
2708,5,275,275
2709,9,580,9
2710,542,673,542
2711,510,238,510
2712,112,569,112
2713,392,326,392
2714,223,623,623
2715,304,75,75
2716,282,503,282
2717,207,603,207
2718,489,431,431
2719,310,201,310
2720,673,454,454
2721,308,664,308
2722,196,526,526
2723,47,538,538
2724,237,88,237
2725,362,101,101
2726,454,717,717
2727,109,666,666
2728,35,73,73
2729,289,122,289
2730,479,120,120
2731,271,251,251
2732,407,334,407
2733,265,696,696
2734,391,714,391
2735,374,84,84
2736,510,105,510
2737,710,340,340
2738,150,506,150
2740,123,507,123
2741,76,406,406
2742,513,508,508
2743,237,102,237
2744,389,171,171
2745,327,14,327
2747,305,403,403
2748,47,625,625
2749,154,221,154
2750,711,719,711
2751,491,183,491
2752,333,330,330
2753,493,649,493
2754,540,359,359
2756,143,9,9
2757,205,419,419
2758,400,582,400
2759,41,74,41
2760,378,475,475
2761,691,711,711
2763,165,509,509
2764,635,416,635
2765,335,6,6
2766,494,31,494
2768,536,656,656
2769,355,374,374
2770,482,356,482
2771,327,350,350
2772,711,74,711
2773,214,20,20
2774,582,19,19
2775,108,675,675
2776,138,22,22
2779,464,667,464
2781,268,185,185
2782,175,351,351
2783,523,661,523
2784,621,317,317
2785,314,502,314
2787,718,215,215
2788,611,463,611
2789,175,684,684
2790,577,39,39
2791,192,306,306
2792,252,33,252
2793,162,675,162
2794,486,177,486
2795,8,73,73
2798,244,631,244
2799,219,285,285
2800,357,605,357
2801,535,620,620
2802,499,78,78
2803,31,229,229
2804,81,595,595
2805,547,90,547
2807,275,234,234
2809,583,426,426
2810,304,557,557
2812,677,364,677
2813,124,262,124
2815,12,374,12
2816,541,332,332
2819,184,39,184
2821,514,440,514
2822,350,327,350
2823,385,322,385
2824,347,368,347
2825,251,636,251
2826,31,540,31
2827,639,277,277
2829,493,571,493
2830,318,404,318
2831,451,436,436
2832,611,444,444
2834,507,415,415
2835,504,321,321
2836,550,229,550
2838,643,575,643
2841,500,370,370
2842,214,519,214
2843,56,449,56
2844,179,517,179
2846,449,135,449
2847,303,158,303
2848,139,616,139
2849,571,516,571
2850,209,46,209
2851,567,569,567
2852,66,130,130
2853,366,361,361
2854,232,340,340
2855,640,664,640
2856,621,191,621
2858,69,343,343
2859,192,698,698
2860,258,58,58
2861,520,575,520
2862,624,597,624
2863,244,12,244
2864,267,586,586
2865,415,565,565
2866,450,436,450
2867,91,437,91
2871,498,469,469
2872,350,169,169
2873,184,2,2
2874,609,550,550
2875,507,474,474
2876,501,584,584
2877,188,298,188
2878,203,494,494
2879,379,543,543
2881,650,237,237
2883,637,289,289
2884,577,565,565
2885,37,267,267
2886,31,92,92
2887,273,339,339
2889,160,573,573
2890,247,451,451
2891,484,319,484
2893,386,63,386
2894,612,714,612
2895,235,708,708
2896,304,279,279
2897,384,337,384
2899,241,93,93
2901,342,275,275
2902,539,452,452
2903,195,205,205
2904,563,584,584
2905,365,241,241
2907,205,653,653
2908,409,686,409
2909,30,292,292
2910,435,100,100
2911,488,326,488
2912,278,15,278
2913,302,59,59
2914,356,582,582
2915,6,269,6
2916,541,207,207
2917,356,127,127
2918,489,709,489
2919,118,242,118
2920,231,481,481
2921,138,352,352
2922,376,307,376
2923,323,210,210
2925,705,226,226
2926,499,548,499
2927,229,153,229
2928,185,526,185
2929,675,241,241
2930,455,633,455
2931,163,680,163
2932,667,146,146
2933,329,330,330
2934,472,146,472
2935,478,255,255
2936,142,229,142
2939,644,283,644
2940,342,457,457
2942,392,154,392
2944,267,480,480
2945,414,400,400
2946,244,69,244
2947,587,275,587
2948,665,123,123
2949,48,138,48
2950,520,211,211
2951,392,424,424
2952,598,162,162
2955,374,142,142
2956,543,486,486
2958,248,675,248
2959,16,332,16
2961,209,165,209
2962,348,708,348
2963,415,283,415
2964,413,144,144
2965,346,36,36
2966,336,521,521
2967,516,539,516
2969,331,66,66
2971,688,78,78
2972,276,102,276
2973,358,241,241
2974,596,322,322
2976,540,339,339
2977,482,480,482
2978,93,487,93
2979,475,185,475
2981,384,716,716
2983,625,281,625
2984,675,83,83
2985,296,373,373
2986,149,563,149
2987,100,145,145
2988,254,340,254
2989,57,609,609
2990,215,183,215
2991,459,575,575
2992,527,691,527
2993,396,394,396
2994,470,218,470
2995,441,533,441
2996,362,179,362
2997,157,121,121
2998,198,586,586
2999,559,404,404
3000,257,178,178
3002,90,306,306
3003,466,104,104
3004,401,378,378
3005,498,210,210
3006,310,244,310
3007,53,656,53
3009,274,497,497
3010,390,322,390
3011,258,51,51
3012,278,598,598
3015,275,73,73
3016,67,379,379
3017,653,84,84
3018,500,451,451
3019,642,124,642
3020,717,192,717
3021,702,432,432
3022,720,224,224
3024,289,543,289
3026,534,643,643
3027,137,561,561
3028,624,458,624
3029,160,30,160
3030,180,685,685
3031,266,2,2
3032,547,20,547
3033,12,50,50
3035,665,218,665
3036,137,232,232
3037,186,188,188
3038,266,264,264
3039,476,704,704
3040,427,369,427
3041,121,196,121
3043,412,493,493
3044,323,123,123
3045,43,638,638
3046,159,632,632
3047,5,489,489
3048,112,309,112
3051,691,337,337
3052,529,318,529
3054,443,238,238
3057,183,1,1
3058,467,335,335
3059,366,571,571
3060,176,686,686
3061,73,231,73
3062,668,242,668
3063,530,200,530
3064,618,413,413
3065,18,387,18
3066,356,305,305
3067,333,619,619
3068,258,232,232
3071,466,551,551
3072,61,38,38
3073,257,335,335
3074,561,371,561
3075,435,413,435
3076,205,428,428
3078,104,303,303
3079,701,690,701
3080,300,105,300
3081,127,78,78
3082,514,690,514
3084,188,432,432
3085,165,236,165
3087,114,481,481
3089,604,464,464
3090,177,433,177
3091,220,529,529
3092,19,526,526
3093,48,326,326
3094,486,606,486
3095,443,550,550
3096,200,563,200
3097,423,163,163
3098,164,694,694
3099,585,255,585
3100,550,321,550
3101,289,284,289
3102,624,35,624
3103,410,207,207
3104,564,246,246
3107,170,291,291
3108,343,526,343
3109,334,613,334
3110,620,298,620
3112,365,312,312
3113,52,305,305
3114,290,225,225
3115,685,280,685
3116,636,459,636
3117,113,356,356
3118,605,8,8
3119,359,574,359
3120,522,702,702
3121,434,65,65
3122,524,686,686
3123,228,591,228
3125,135,716,135
3126,697,253,253
3127,158,618,158
3128,518,216,216
3129,387,577,387
3130,157,717,157
3132,101,484,101
3133,636,606,636
3134,331,554,554
3135,25,382,382
3136,4,375,4
3137,415,606,415
3138,457,47,457
3139,477,267,267
3140,435,160,435
3141,184,34,34
3142,613,17,17
3143,24,600,600
3144,285,657,657
3147,631,306,631
3148,215,186,215
3149,111,355,355
3152,525,298,298
3155,21,259,21
3156,368,384,384
3157,582,558,558
3158,237,153,237
3159,20,637,637
3160,569,144,144
3161,86,200,200
3162,270,380,380
3163,79,716,716
3164,177,14,177
3166,295,70,295
3168,25,209,25
3169,385,42,385
3170,345,612,612
3172,181,631,631
3174,227,385,385
3175,144,241,241
3176,528,339,528
3177,452,166,452
3179,441,557,441
3182,348,81,81
3183,524,220,524
3184,274,115,115
3185,515,627,515
3187,699,44,699
3190,505,264,264
3191,286,622,622
3192,70,341,70
3195,585,583,585
3196,101,597,597
3197,554,284,284
3198,714,676,676
3199,715,53,715
3200,30,76,30
3201,316,550,550
3202,6,538,6
3203,21,603,21
3204,107,450,107
3205,59,346,59
3206,58,422,58
3209,302,53,53
3210,612,530,612
3211,316,96,96
3212,191,353,353
3213,546,324,324
3214,570,519,570
3215,319,259,319
3216,195,447,447
3217,692,149,149
3218,673,520,673
3219,35,371,371
3220,340,144,144
3221,414,470,470
3222,339,659,339
3223,196,204,196
3224,127,11,127
3225,319,108,319
3226,553,374,553
3227,127,664,127
3228,174,76,76
3229,255,405,405
3230,505,555,555
3231,449,636,636
3232,246,628,628
3233,83,51,51
3234,398,543,398
3235,232,376,376
3237,441,57,57
3238,472,700,472
3240,516,468,516
3241,2,93,93
3242,549,4,549
3243,16,453,16
3244,240,431,431
3245,705,390,390
3246,357,678,678
3248,242,487,487
3249,697,618,697
3250,35,600,600
3251,78,650,78
3252,45,326,326
3253,154,483,483
3254,20,15,20
3255,662,187,662
3257,709,37,37
3258,35,13,13
3259,543,591,543
3260,450,305,450
3261,637,354,637
3262,154,189,189
3263,376,72,72
3264,334,38,38
3265,197,273,197
3266,676,247,676
3267,103,457,457
3268,580,12,12
3269,70,266,70
3270,674,531,531
3271,719,80,719
3272,688,201,688
3273,86,504,86
3274,182,174,182
3275,251,266,251
3276,6,392,392
3277,439,373,373
3278,137,529,529
3279,200,363,200
3280,39,189,189
3281,31,543,31
3282,283,88,88
3283,628,355,355
3284,17,360,17
3285,265,2,2
3287,461,561,461
3288,516,445,445
3289,210,408,408
3290,410,620,620
3291,665,212,212
3293,137,569,569
3295,43,222,222
3297,642,615,642
3298,531,179,531
3299,227,672,227
3300,362,396,362
3301,184,256,256
3302,307,451,451
3305,119,149,149
3306,293,591,591
3308,517,686,686
3309,185,213,185
3310,214,497,497
3311,29,387,29
3312,468,570,468
3313,512,300,512
3314,392,710,392
3315,663,660,663
3316,20,30,20
3317,235,490,490
3318,347,21,347
3319,7,695,695
3320,155,384,384
3321,720,105,105
3323,637,427,637
3324,587,200,587
3325,688,107,107
3326,622,12,12
3327,492,588,492
3328,76,150,150
3329,708,668,668
3330,135,225,135
3331,339,125,125
3332,289,87,289
3334,63,104,104
3335,548,265,548
3336,250,328,250
3338,352,366,352
3340,714,713,713
3341,83,662,662
3342,401,256,256
3343,29,93,93
3344,371,695,695
3345,561,226,561
3346,272,67,272
3347,75,137,137
3348,229,423,229
3349,139,234,234
3350,555,181,555
3351,139,579,139
3352,276,92,92
3354,696,371,371
3355,623,206,206
3356,621,59,59
3357,417,579,417
3358,456,582,456
3359,365,515,365
3362,44,290,290
3363,530,590,530
3364,191,179,179
3365,86,660,660
3366,364,457,457
3368,670,116,116
3369,292,50,50
3370,178,623,178
3371,502,468,468
3372,104,393,393
3373,373,528,528
3375,343,518,343
3376,269,200,200
3377,451,329,329
3378,213,155,155
3380,587,609,587
3381,616,225,225
3383,399,201,201
3385,560,279,279
3386,415,73,73
3387,188,298,188
3388,566,650,566
3389,516,329,516
3391,216,539,539
3392,49,211,49
3393,679,527,527
3394,424,63,424
3395,474,659,474
3396,642,350,642
