Damaged	X
Damagednormally by:	Normal  1×  Fighting  1×  Flying  1×  Poison  1×  Ground  1×  Rock  1×  Bug  1×  Ghost  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Fighting  1×  Flying  1×  Poison  1×  Ground  1×  Rock  1×  Bug  1×  Ghost  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Flying  1×  Poison  1×  Ground  1×  Rock  1×  Dragon  1×
Damagednormally by:	Normal  1×  Flying  1×  Poison  1×  Ground  1×  Rock  1×  Bug  1×  Steel  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Psychic  1×  Ice  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Flying  1×  Ground  1×  Bug  1×  Steel  1×  Fire  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Fighting  1×  Flying  1×  Poison  1×  Steel  1×  Fire  1×  Water  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Flying  1×  Poison  1×  Ghost  1×  Psychic  1×  Ice  1×  Dragon  1×  Dark  1×
Damagednormally by:	Normal  1×  Flying  1×  Poison  1×  Ghost  1×  Psychic  1×  Ice  1×  Dragon  1×  Dark  1×
Damagednormally by:	Normal  1×  Poison  1×  Bug  1×  Ghost  1×  Steel  1×  Water  1×  Electric  1×  Psychic  1×  Ice  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Poison  1×  Bug  1×  Ghost  1×  Steel  1×  Water  1×  Electric  1×  Psychic  1×  Ice  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Poison  1×  Ghost  1×  Steel  1×  Water  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Flying  1×  Poison  1×  Electric  1×  Psychic  1×  Dragon  1×  Dark  1×
Damagednormally by:	Normal  1×  Flying  1×  Poison  1×  Electric  1×  Psychic  1×  Dragon  1×  Dark  1×
Damagednormally by:	Normal  1×  Flying  1×  Ground  1×  Rock  1×  Ghost  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Psychic  1×  Ice  1×  Fairy  1×
Damagednormally by:	Normal  1×  Flying  1×  Ground  1×  Rock  1×  Ghost  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Psychic  1×  Ice  1×  Fairy  1×
Damagednormally by:	Normal  1×  Flying  1×  Ground  1×  Rock  1×  Ghost  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Psychic  1×  Ice  1×  Fairy  1×
Damagednormally by:	Normal  1×  Fighting  1×  Rock  1×  Ghost  1×  Steel  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Fighting  1×  Rock  1×  Ghost  1×  Steel  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Fighting  1×  Poison  1×  Ground  1×  Ghost  1×  Steel  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Ice  1×  Dragon  1×
Damagednormally by:	Normal  1×  Poison  1×  Ground  1×  Bug  1×  Steel  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Ice  1×  Dragon  1×
Damagednormally by:	Normal  1×  Flying  1×  Poison  1×  Ground  1×  Rock  1×  Bug  1×  Steel  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Psychic  1×  Ice  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Flying  1×  Poison  1×  Ground  1×  Rock  1×  Steel  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Ice  1×  Dragon  1×  Fairy  1×
Damagednormally by:	Normal  1×  Flying  1×  Poison  1×  Ground  1×  Rock  1×  Steel  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Ice  1×  Dragon  1×  Fairy  1×
Damagednormally by:	Water  1×  Electric  1×
Damagednormally by:	Water  1×  Electric  1×
Damagednormally by:	Water  1×  Electric  1×
Damagednormally by:	Normal  1×  Flying  1×  Ground  1×  Rock  1×  Ghost  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Psychic  1×  Ice  1×  Fairy  1×
Damagednormally by:	Normal  1×  Flying  1×  Ground  1×  Rock  1×  Ghost  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Psychic  1×  Ice  1×  Fairy  1×
Damagednormally by:	Normal  1×  Flying  1×  Ground  1×  Rock  1×  Ghost  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Psychic  1×  Ice  1×  Fairy  1×
Damagednormally by:	Normal  1×  Flying  1×  Ground  1×  Rock  1×  Ghost  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Psychic  1×  Ice  1×  Fairy  1×
Damagednormally by:	Normal  1×  Fighting  1×  Flying  1×  Poison  1×  Ground  1×  Rock  1×  Ghost  1×  Steel  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Ice  1×  Dragon  1×  Dark  1×
Damagednormally by:	Normal  1×  Fighting  1×  Flying  1×  Poison  1×  Ground  1×  Rock  1×  Ghost  1×  Steel  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Ice  1×  Dragon  1×  Dark  1×
Damagednormally by:	Rock  1×  Bug  1×  Ghost  1×  Steel  1×  Water  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Rock  1×  Bug  1×  Ghost  1×  Steel  1×  Water  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Flying  1×  Rock  1×  Ghost  1×  Grass  1×  Dragon  1×  Dark  1×
Damagednormally by:	Normal  1×  Flying  1×  Rock  1×  Ghost  1×  Steel  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Fighting  1×  Flying  1×  Poison  1×  Ground  1×  Rock  1×  Bug  1×  Ghost  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Fighting  1×  Flying  1×  Poison  1×  Ground  1×  Rock  1×  Bug  1×  Ghost  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Poison  1×  Rock  1×  Bug  1×  Fire  1×  Water  1×  Grass  1×  Psychic  1×  Ice  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Poison  1×  Rock  1×  Bug  1×  Fire  1×  Water  1×  Grass  1×  Psychic  1×  Ice  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Rock  1×  Bug  1×  Ghost  1×  Water  1×  Grass  1×  Psychic  1×  Dark  1×
Damagednormally by:	Rock  1×  Bug  1×  Ghost  1×  Water  1×  Grass  1×  Psychic  1×  Dark  1×
Damagednormally by:	Bug  1×  Ghost  1×  Fire  1×  Electric  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Bug  1×  Ghost  1×  Fire  1×  Electric  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Flying  1×  Ground  1×  Rock  1×  Ghost  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Psychic  1×  Ice  1×  Fairy  1×
Damagednormally by:	Normal  1×  Poison  1×  Rock  1×  Ghost  1×  Steel  1×  Fire  1×  Water  1×  Dragon  1×
Damagednormally by:	Normal  1×  Rock  1×  Ghost  1×  Steel  1×  Fire  1×  Water  1×  Grass  1×  Psychic  1×  Ice  1×  Fairy  1×
Damagednormally by:	Fighting  1×  Poison  1×  Rock  1×  Ghost  1×  Electric  1×  Psychic  1×  Ice  1×  Fairy  1×
Damagednormally by:	Normal  1×  Fighting  1×  Flying  1×  Poison  1×  Ground  1×  Rock  1×  Bug  1×  Ghost  1×  Steel  1×  Psychic  1×  Dark  1×
Damagednormally by:	Normal  1×  Fighting  1×  Flying  1×  Poison  1×  Ground  1×  Rock  1×  Bug  1×  Ghost  1×  Steel  1×  Psychic  1×  Dark  1×
Damagednormally by:	Normal  1×  Fighting  1×  Flying  1×  Poison  1×  Ground  1×  Rock  1×  Bug  1×  Ghost  1×  Steel  1×  Psychic  1×  Dark  1×
Damagednormally by:	Fighting  1×  Ghost  1×  Steel  1×  Water  1×  Electric  1×
Damagednormally by:	Poison  1×  Rock  1×  Bug  1×  Steel  1×  Psychic  1×  Dragon  1×  Fairy  1×
Damagednormally by:	Poison  1×  Rock  1×  Bug  1×  Steel  1×  Psychic  1×  Dragon  1×  Fairy  1×
Damagednormally by:	Poison  1×  Rock  1×  Bug  1×  Steel  1×  Psychic  1×  Dragon  1×  Fairy  1×
Damagednormally by:	Poison  1×  Rock  1×  Bug  1×  Steel  1×  Psychic  1×  Dragon  1×  Fairy  1×
Damagednormally by:	Normal  1×  Flying  1×  Poison  1×  Ground  1×  Bug  1×  Ghost  1×  Water  1×  Grass  1×  Electric  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Flying  1×  Poison  1×  Ground  1×  Bug  1×  Ghost  1×  Water  1×  Grass  1×  Electric  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Flying  1×  Poison  1×  Ghost  1×  Steel  1×  Electric  1×  Psychic  1×  Dark  1×
Damagednormally by:	Normal  1×  Flying  1×  Poison  1×  Ghost  1×  Steel  1×  Electric  1×  Psychic  1×  Dark  1×
Damagednormally by:	Normal  1×  Flying  1×  Ground  1×  Rock  1×  Ghost  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Psychic  1×  Ice  1×  Fairy  1×
Damagednormally by:	Normal  1×  Fighting  1×  Flying  1×  Poison  1×  Bug  1×  Steel  1×  Fire  1×  Water  1×  Dragon  1×
Damagednormally by:	Normal  1×  Fighting  1×  Flying  1×  Ground  1×  Bug  1×  Ghost  1×  Steel  1×  Water  1×  Grass  1×  Psychic  1×  Dark  1×
Damagednormally by:	Fighting  1×  Poison  1×  Rock  1×  Ghost  1×  Electric  1×  Psychic  1×  Ice  1×  Fairy  1×
Damagednormally by:	Flying  1×  Ground  1×  Rock  1×  Bug  1×  Steel  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Ice  1×  Dragon  1×  Fairy  1×
Damagednormally by:	Normal  1×  Fighting  1×  Flying  1×  Poison  1×  Ghost  1×  Grass  1×  Psychic  1×  Dragon  1×  Dark  1×
Damagednormally by:	Normal  1×  Bug  1×  Ghost  1×  Steel  1×  Electric  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Bug  1×  Ghost  1×  Steel  1×  Electric  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Poison  1×  Rock  1×  Bug  1×  Steel  1×  Psychic  1×  Dragon  1×  Fairy  1×
Damagednormally by:	Normal  1×  Fighting  1×  Flying  1×  Poison  1×  Ghost  1×  Electric  1×  Psychic  1×  Dragon  1×  Dark  1×
Damagednormally by:	Normal  1×  Fighting  1×  Flying  1×  Poison  1×  Ghost  1×  Electric  1×  Psychic  1×  Dragon  1×  Dark  1×
Damagednormally by:	Normal  1×  Flying  1×  Poison  1×  Bug  1×  Electric  1×  Dragon  1×  Fairy  1×
Damagednormally by:	Normal  1×  Fighting  1×  Flying  1×  Poison  1×  Ground  1×  Rock  1×  Bug  1×  Ghost  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Fighting  1×  Flying  1×  Poison  1×  Ground  1×  Rock  1×  Bug  1×  Ghost  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Flying  1×  Ground  1×  Rock  1×  Ghost  1×  Steel  1×  Psychic  1×  Fairy  1×
Damagednormally by:	Normal  1×  Fighting  1×  Flying  1×  Poison  1×  Steel  1×  Fire  1×  Water  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Fighting  1×  Flying  1×  Poison  1×  Steel  1×  Fire  1×  Water  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Fighting  1×  Flying  1×  Poison  1×  Steel  1×  Fire  1×  Water  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Flying  1×  Poison  1×  Ground  1×  Rock  1×  Bug  1×  Steel  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Psychic  1×  Ice  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Flying  1×  Poison  1×  Ground  1×  Rock  1×  Bug  1×  Steel  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Psychic  1×  Ice  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Poison  1×  Bug  1×  Ghost  1×  Steel  1×  Water  1×  Electric  1×  Psychic  1×  Ice  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Flying  1×  Poison  1×  Ground  1×  Bug  1×  Ghost  1×  Water  1×  Psychic  1×  Ice  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Flying  1×  Poison  1×  Bug  1×  Ghost  1×  Water  1×  Psychic  1×  Ice  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Fighting  1×  Poison  1×  Ground  1×  Ghost  1×  Steel  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Ice  1×  Dragon  1×
Damagednormally by:	Normal  1×  Poison  1×  Ground  1×  Rock  1×  Ghost  1×  Water  1×  Grass  1×  Electric  1×  Dragon  1×
Damagednormally by:	Normal  1×  Flying  1×  Poison  1×  Ghost  1×  Psychic  1×  Ice  1×  Dragon  1×  Dark  1×
Damagednormally by:	Normal  1×  Ghost  1×  Water  1×  Electric  1×  Psychic  1×  Ice  1×  Fairy  1×
Damagednormally by:	Normal  1×  Ghost  1×  Water  1×  Electric  1×  Psychic  1×  Ice  1×  Fairy  1×
Damagednormally by:	Rock  1×  Bug  1×  Ghost  1×  Electric  1×  Psychic  1×  Ice  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Rock  1×  Bug  1×  Ghost  1×  Electric  1×  Psychic  1×  Ice  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Fighting  1×  Flying  1×  Poison  1×  Ground  1×  Rock  1×  Bug  1×  Ghost  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Flying  1×  Rock  1×  Ghost  1×  Grass  1×  Dragon  1×  Dark  1×
Damagednormally by:	Normal  1×  Flying  1×  Rock  1×  Ghost  1×  Grass  1×  Dragon  1×  Dark  1×
Damagednormally by:	Normal  1×  Fighting  1×  Flying  1×  Ground  1×  Bug  1×  Ghost  1×  Steel  1×  Fire  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Fighting  1×  Flying  1×  Ground  1×  Bug  1×  Ghost  1×  Steel  1×  Fire  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Poison  1×  Bug  1×  Ghost  1×  Fire  1×  Grass  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Poison  1×  Bug  1×  Ghost  1×  Fire  1×  Grass  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Fighting  1×  Rock  1×  Ghost  1×  Steel  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Fighting  1×  Rock  1×  Ghost  1×  Steel  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Rock  1×  Bug  1×  Ghost  1×  Psychic  1×  Fairy  1×
Damagednormally by:	Normal  1×  Rock  1×  Bug  1×  Ghost  1×  Psychic  1×  Fairy  1×
Damagednormally by:	Normal  1×  Flying  1×  Ghost  1×  Electric  1×  Dragon  1×  Dark  1×
Damagednormally by:	Normal  1×  Flying  1×  Ghost  1×  Electric  1×  Dragon  1×  Dark  1×
Damagednormally by:	Normal  1×  Poison  1×  Ground  1×  Steel  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Ice  1×  Dragon  1×
Damagednormally by:	Normal  1×  Poison  1×  Ground  1×  Steel  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Ice  1×  Dragon  1×
Damagednormally by:	Normal  1×  Fighting  1×  Rock  1×  Ghost  1×  Steel  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Fighting  1×  Rock  1×  Ghost  1×  Steel  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Fighting  1×  Rock  1×  Ghost  1×  Steel  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Flying  1×  Ground  1×  Rock  1×  Ghost  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Psychic  1×  Ice  1×  Fairy  1×
Damagednormally by:	Normal  1×  Fighting  1×  Flying  1×  Poison  1×  Ground  1×  Rock  1×  Steel  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Ice  1×  Dragon  1×  Fairy  1×
Damagednormally by:	Normal  1×  Fighting  1×  Poison  1×  Ground  1×  Ghost  1×  Steel  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Ice  1×  Dragon  1×
Damagednormally by:	Normal  1×  Poison  1×  Bug  1×  Ghost  1×  Fire  1×  Grass  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Poison  1×  Bug  1×  Ghost  1×  Fire  1×  Grass  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Flying  1×  Ground  1×  Steel  1×  Fire  1×  Psychic  1×  Dragon  1×  Fairy  1×
Damagednormally by:	Flying  1×  Ground  1×  Steel  1×  Fire  1×  Psychic  1×  Dragon  1×  Fairy  1×
Damagednormally by:	Normal  1×  Fighting  1×  Flying  1×  Poison  1×  Ground  1×  Rock  1×  Bug  1×  Ghost  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Flying  1×  Poison  1×  Ground  1×  Rock  1×  Bug  1×  Steel  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Psychic  1×  Ice  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Flying  1×  Poison  1×  Ground  1×  Rock  1×  Bug  1×  Steel  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Psychic  1×  Ice  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Fighting  1×  Ghost  1×  Grass  1×  Psychic  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Flying  1×  Poison  1×  Ground  1×  Rock  1×  Bug  1×  Steel  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Psychic  1×  Ice  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Fighting  1×  Flying  1×  Poison  1×  Ghost  1×  Water  1×  Psychic  1×  Ice  1×  Dark  1×  Fairy  1×
Damagednormally by:	Ghost  1×  Water  1×  Dark  1×
Damagednormally by:	Flying  1×  Poison  1×  Ground  1×  Rock  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Psychic  1×  Ice  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Flying  1×  Poison  1×  Ground  1×  Rock  1×  Dragon  1×  Fairy  1×
Damagednormally by:	Normal  1×  Flying  1×  Poison  1×  Ground  1×  Rock  1×  Bug  1×  Steel  1×  Psychic  1×  Dark  1×
Damagednormally by:	Poison  1×  Rock  1×  Bug  1×  Steel  1×  Psychic  1×  Dragon  1×  Fairy  1×
Damagednormally by:	Normal  1×  Fighting  1×  Flying  1×  Poison  1×  Ground  1×  Rock  1×  Bug  1×  Ghost  1×  Steel  1×  Psychic  1×  Dark  1×
Damagednormally by:	Normal  1×  Fighting  1×  Poison  1×  Ground  1×  Ghost  1×  Steel  1×
Damagednormally by:	Normal  1×  Fighting  1×  Poison  1×  Ground  1×  Ghost  1×  Steel  1×
Damagednormally by:	Normal  1×  Rock  1×  Ghost  1×  Steel  1×  Fire  1×  Water  1×  Grass  1×  Psychic  1×  Ice  1×  Fairy  1×
Damagednormally by:	Normal  1×  Flying  1×  Ground  1×  Rock  1×  Bug  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Ice  1×  Dark  1×  Fairy  1×
Damagednormally by:	Normal  1×  Rock  1×  Bug  1×  Ghost  1×  Psychic  1×  Fairy  1×
Damagednormally by:	Normal  1×  Flying  1×  Ground  1×  Rock  1×  Ghost  1×  Steel  1×  Psychic  1×  Fairy  1×
Damagednormally by:	Normal  1×  Flying  1×  Poison  1×  Ground  1×  Rock  1×  Steel  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Ice  1×  Dragon  1×  Fairy  1×
Damagednormally by:	Normal  1×  Flying  1×  Poison  1×  Ground  1×  Rock  1×  Steel  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Ice  1×  Dragon  1×  Fairy  1×
Damagednormally by:	Fighting  1×  Bug  1×  Water  1×  Electric  1×
Damagednormally by:	Flying  1×  Ground  1×  Rock  1×  Bug  1×  Steel  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Ice  1×  Dragon  1×  Fairy  1×
Damagednormally by:	Fighting  1×  Rock  1×  Ghost  1×  Grass  1×  Electric  1×  Ice  1×  Dragon  1×  Dark  1×
Damagednormally by:	Normal  1×  Poison  1×  Rock  1×  Ghost  1×  Steel  1×  Water  1×  Electric  1×  Ice  1×  Dragon  1×
Damagednormally by:	Normal  1×  Poison  1×  Rock  1×  Ghost  1×  Steel  1×  Water  1×  Electric  1×  Ice  1×  Dragon  1×
Damagednormally by:	Normal  1×  Fighting  1×  Poison  1×  Rock  1×  Bug  1×  Ghost  1×  Fire  1×  Water  1×  Grass  1×  Psychic  1×  Ice  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Fighting  1×  Rock  1×  Ghost  1×  Water  1×  Ice  1×  Dark  1×
Damagednormally by:	Flying  1×  Ground  1×  Bug  1×  Ghost  1×  Ice  1×  Dark  1×
Damagednormally by:	Normal  1×  Flying  1×  Poison  1×  Ground  1×  Rock  1×  Steel  1×
Damagednormally by:	Normal  1×  Flying  1×  Poison  1×  Ground  1×  Rock  1×  Steel  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Ice  1×  Dragon  1×  Fairy  1×
Damagednormally by:	Fighting  1×  Ghost  1×  Steel  1×  Water  1×  Electric  1×
Damagednormally by:	Ground  1×  Steel  1×  Fire  1×  Water  1×  Grass  1×  Electric  1×  Ice  1×  Dragon  1×  Dark  1×
Damagednormally by:	Normal  1×  Flying  1×  Rock  1×  Ghost  1×  Steel  1×  Fire  1×  Water  1×  Electric  1×  Ice  1×  Dragon  1×  Dark  1×
Damagednormally by:	Normal  1×  Flying  1×  Rock  1×  Ghost  1×  Steel  1×  Dark  1×  Fairy  1×
Damagednormally by:	Ghost  1×  Steel  1×  Fire  1×  Grass  1×  Electric  1×  Dark  1×
Damagednormally by:	Flying  1×  Electric  1×  Psychic  1×  Dragon  1×
Damagednormally by:	Normal  1×  Fighting  1×  Poison  1×  Rock  1×  Bug  1×  Ghost  1×  Fire  1×  Water  1×  Grass  1×  Psychic  1×  Ice  1×  Dragon  1×  Dark  1×  Fairy  1×
Damagednormally by:	Ghost  1×  Water  1×  Electric  1×  Dark  1×
Damagednormally by:	Ghost  1×  Water  1×  Electric  1×  Dark  1×
